CMPD_CHEMBLID	CANONICAL_SMILES	PCHEMBL_VALUE	ASSAY_CHEMBLID
CHEMBL3689579	Cc1ccncc1c2ccc3cc(NC(=O)C4C5COCC45)ncc3c2	9.4	CHEMBL3705971
CHEMBL3689580	Cc1cnc(F)cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	8.7	CHEMBL3705971
CHEMBL3689581	Cc1cc(c(C)cn1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	7.7	CHEMBL3705971
CHEMBL3689582	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5CCOCC5	9.1	CHEMBL3705971
CHEMBL3689583	O=C(Nc1cc2ccc(cc2cn1)c3cncc4[nH]ncc34)C5CC5	9	CHEMBL3705971
CHEMBL3689584	CN(C)Cc1ccc(cc1)C2CC2C(=O)Nc3cc4ccc(cc4cn3)c5cc(F)ccc5C	9.7	CHEMBL3705971
CHEMBL3689585	COCC(=O)Nc1ccc(C)c(c1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	8.7	CHEMBL3705971
CHEMBL3689586	CO[C@H](C)C(=O)Nc1ccc(C)c(c1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	8.4	CHEMBL3705971
CHEMBL3689587	CO[C@@H](C)C(=O)Nc1ccc(C)c(c1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	8.7	CHEMBL3705971
CHEMBL3689588	O[C@@H]1CCCC1Oc2ccc3cc(NC(=O)C4CC4)ncc3c2	9.7	CHEMBL3705971
CHEMBL3689589	O=C(Nc1cc2ccc(cc2cn1)c3cccc4[nH]cnc34)C5CC5	9	CHEMBL3705971
CHEMBL3689590	COC(C)(C)C(=O)Nc1ccc(C)c(c1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	8.52	CHEMBL3705971
CHEMBL3689591	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5COC5	9	CHEMBL3705971
CHEMBL3689592	CN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc3cnc(C)c(c3)c4ccc5cc(NC(=O)C6CC6)ncc5c4)CC1	9.7	CHEMBL3705971
CHEMBL3689593	CCS(=O)(=O)Nc1ccc(C)c(c1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	8.52	CHEMBL3705971
CHEMBL3689594	Cc1ccc(NC(=O)C2(O)CCC2)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9.52	CHEMBL3705971
CHEMBL3689595	Cc1ccc(F)cc1c2ccc3cc(ncc3c2)C(=O)NC4CC4	7.38	CHEMBL3705971
CHEMBL3689596	Cc1cc(ncc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)[C@H](O)C(F)(F)F	10.52	CHEMBL3705971
CHEMBL3689597	Cc1cc(ncc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)[C@@H](O)C(F)(F)F	9.7	CHEMBL3705971
CHEMBL3689598	COc1ccncc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	8.7	CHEMBL3705971
CHEMBL3689599	Cc1ccc(NS(=O)(=O)C2CCCC2)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	8	CHEMBL3705971
CHEMBL3689600	Cc1ccc(NC(=O)N2CCC2)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9.52	CHEMBL3705971
CHEMBL3689601	Cc1ccc(NC(=O)N2CCS(=O)(=O)CC2)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	8.7	CHEMBL3705971
CHEMBL3689602	Cc1ccc(NC(=O)N2CCC[C@@H]2CO)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9.7	CHEMBL3705971
CHEMBL3689603	Cc1ccc(NC(=O)N2CCC[C@H]2CO)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9.7	CHEMBL3705971
CHEMBL3689604	Cc1ccc(NC(=O)N2CC[C@@H](O)C2)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9.4	CHEMBL3705971
CHEMBL3689605	Cc1ccc(NC(=O)N2CC[C@H](O)C2)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9.22	CHEMBL3705971
CHEMBL3689606	Cc1ncc(O)cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	10	CHEMBL3705971
CHEMBL3689607	Cc1ccncc1c2ccc3cc(NC(=O)C4CC4(F)F)ncc3c2	10	CHEMBL3705971
CHEMBL3689608	Cc1ccncc1c2ccc3cc(NC(=O)C4C[C@H]4F)ncc3c2	10.52	CHEMBL3705971
CHEMBL3689609	Cc1ccncc1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2	10.15	CHEMBL3705971
CHEMBL3689610	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5(C)CCC5	9.52	CHEMBL3705971
CHEMBL3689611	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5(C)CCS(=O)(=O)C5	9	CHEMBL3705971
CHEMBL3689612	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5CCCC5	9.3	CHEMBL3705971
CHEMBL3689613	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5CCOC5	9.05	CHEMBL3705971
CHEMBL3689614	COCCNC(=O)c1ccc(C)c(c1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	9	CHEMBL3705971
CHEMBL3689615	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC(C)(C)CO	7.96	CHEMBL3705971
CHEMBL3689616	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)Nc5cnn(C)c5	9.22	CHEMBL3705971
CHEMBL3689617	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)N5CCOCC5	7.4	CHEMBL3705971
CHEMBL3689618	Cc1cncc(C)c1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9	CHEMBL3705971
CHEMBL3689619	Cc1ccncc1c2ccc3c(C#N)c(N)ncc3c2	8.3	CHEMBL3705971
CHEMBL3689620	Cc1ccncc1c2ccc3c(C#N)c(NC(=O)C4CC4)ncc3c2	9.16	CHEMBL3705971
CHEMBL3689621	Cc1cc(ncc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)O	8.52	CHEMBL3705971
CHEMBL3689622	Cc1ccc(F)cc1c2ccc3cc(ncc3c2)C(=O)NC4CCC4	7.38	CHEMBL3705971
CHEMBL3689623	Cc1c(F)cc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5COC5	9	CHEMBL3705971
CHEMBL3689624	Cc1ccc(C(=O)NC2COC2)c(F)c1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9	CHEMBL3705971
CHEMBL3689625	Cc1ccc(C(=O)NC2CCOCC2)c(F)c1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9	CHEMBL3705971
CHEMBL3689626	Cc1c(F)cc(NC(=O)C2CCC2)cc1c3ccc4cc(NC(=O)C5CC5)ncc4c3	8.7	CHEMBL3705971
CHEMBL3689627	Cc1cc(ccc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(C)(C)O	8.16	CHEMBL3705971
CHEMBL3689628	Cc1ccc(NC(=O)C2CCC2)c(F)c1c3ccc4cc(NC(=O)C5CC5)ncc4c3	9.7	CHEMBL3705971
CHEMBL3689629	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5(C)COC5	8.7	CHEMBL3705971
CHEMBL3689630	Cc1ccc(cc1c2ccc3cc(NC(=O)[C@@H]4C[C@@H]4F)ncc3c2)C(=O)NC5(C)COC5	8	CHEMBL3705971
CHEMBL3689631	Cc1cc(ncc1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2)[C@H](O)C(F)(F)F	10.7	CHEMBL3705971
CHEMBL3689632	Cc1cc(ncc1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2)[C@@H](O)C(F)(F)F	10	CHEMBL3705971
CHEMBL3689633	CNC(=O)Nc1cc2ccc(cc2cn1)c3cnccc3C	10	CHEMBL3705971
CHEMBL3689634	Fc1ccc(Cl)c(c1)c2cc3cnc(NC(=O)C4CC4)cc3cn2	9.4	CHEMBL3705971
CHEMBL3689635	Clc1ccccc1c2cc3cnc(NC(=O)C4CC4)cc3c(Cl)n2	9.1	CHEMBL3705971
CHEMBL3689636	Cc1nc(cc2cnc(NC(=O)C3CC3)cc12)c4ccccc4Cl	10	CHEMBL3705971
CHEMBL3689637	Clc1ccccc1c2cc3cnc(NC(=O)C4CC4)cc3cn2	9.52	CHEMBL3705971
CHEMBL3689638	Oc1c(ncc2cc(NC(=O)C3CC3)ncc12)c4ccccc4Cl	7.7	CHEMBL3705971
CHEMBL3689639	Clc1ccccc1C2=Cc3cnc(NC(=O)C4CC4)cc3C(=O)N2	8.3	CHEMBL3705971
CHEMBL3689640	[O-][n+]1cc2cc(NC(=O)C3CC3)ncc2cc1c4ccccc4Cl	9.1	CHEMBL3705971
CHEMBL3689641	COc1nc(cc2cnc(NC(=O)C3CC3)cc12)c4ccccc4Cl	8.7	CHEMBL3705971
CHEMBL3689642	CCc1nc(cc2cnc(NC(=O)C3CC3)cc12)c4ccccc4Cl	9.52	CHEMBL3705971
CHEMBL3689643	Clc1ccccc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)C5CC5	8.7	CHEMBL3705971
CHEMBL3689644	O=C(Nc1cc2cnc(cc2cn1)C3CCCCC3)C4CC4	8.7	CHEMBL3705971
CHEMBL3689645	Cc1ccncc1c2cc3cnc(NC(=O)C4CC4)cc3cn2	9.52	CHEMBL3705971
CHEMBL3689646	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3cn2	10	CHEMBL3705971
CHEMBL3689647	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(C)[n+]2[O-]	9.52	CHEMBL3705971
CHEMBL3689648	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c[n+]2[O-]	9.4	CHEMBL3705971
CHEMBL3689649	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(C)n2	10.1	CHEMBL3705971
CHEMBL3689650	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)C#N	9	CHEMBL3705971
CHEMBL3689651	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)N5CCCCC5	8.52	CHEMBL3705971
CHEMBL3689652	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(OC5CCCC5)n2	8.4	CHEMBL3705971
CHEMBL3689653	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(CO)n2	9.7	CHEMBL3705971
CHEMBL3689654	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(Oc5ccccc5)n2	7.92	CHEMBL3705971
CHEMBL3689655	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)c5cccnc5	9.7	CHEMBL3705971
CHEMBL3689656	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(Nc5ccccc5)n2	7.96	CHEMBL3705971
CHEMBL3689657	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(NC5CCCC5)n2	8.3	CHEMBL3705971
CHEMBL3689658	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(CF)n2	9.7	CHEMBL3705971
CHEMBL3689659	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)c5ccnn5C	9.52	CHEMBL3705971
CHEMBL3689660	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)S(=O)(=O)C	9.52	CHEMBL3705971
CHEMBL3689661	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)c5ccccc5	9.4	CHEMBL3705971
CHEMBL3689662	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)c5sc(C)nc5C	9.52	CHEMBL3705971
CHEMBL3689663	Cc1ccncc1c2nc(cc3cnc(NC(=O)C4CC4)cc23)c5cc(F)ccc5C	9	CHEMBL3705971
CHEMBL3689664	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)c5ccncc5	9.7	CHEMBL3705971
CHEMBL3689665	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)c5cc[nH]n5	9.7	CHEMBL3705971
CHEMBL3689666	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)c5cnn(C)c5	10	CHEMBL3705971
CHEMBL3689667	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)c5cn[nH]c5	10	CHEMBL3705971
CHEMBL3689668	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)C(C)(C)O	9.7	CHEMBL3705971
CHEMBL3689669	Cc1c2cc(NC(=O)C3CC3)ncc2cc(c4ccccc4Cl)[n+]1[O-]	9	CHEMBL3705971
CHEMBL3689670	Cc1ccc(CO)cc1c2cc3cnc(NC(=O)C4CC4)cc3cn2	10	CHEMBL3705971
CHEMBL3689671	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(OC5CCNCC5)n2	9.16	CHEMBL3705971
CHEMBL3689672	CN(C)Cc1nc(cc2cnc(NC(=O)C3CC3)cc12)c4cc(F)ccc4C	8	CHEMBL3705971
CHEMBL3689673	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)N5CCNCC5	9	CHEMBL3705971
CHEMBL3689674	CNCc1nc(cc2cnc(NC(=O)C3CC3)cc12)c4cc(F)ccc4C	8.3	CHEMBL3705971
CHEMBL3689675	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(OC5CCNC5)n2	8.7	CHEMBL3705971
CHEMBL3689676	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(n2)C5CCOC5	9.4	CHEMBL3705971
CHEMBL3689677	Cc1ccncc1c2cc3cnc(NC(=O)[C@@H]4C[C@@H]4F)cc3cn2	9.4	CHEMBL3705971
CHEMBL3689678	Cc1ccc2[nH]ncc2c1c3cc4cnc(NC(=O)[C@@H]5C[C@@H]5F)cc4cn3	10.7	CHEMBL3705971
CHEMBL3689679	Cc1ccc(cc1c2cc3cnc(NC(=O)[C@@H]4C[C@@H]4F)cc3cn2)C(=O)NC5(C)COC5	7.38	CHEMBL3705971
CHEMBL3689680	Fc1ccc(Cl)c(c1)c2cnc3cc(NC(=O)C4CC4)ncc3c2	9.52	CHEMBL3705971
CHEMBL3689681	CCc1nc2cc(NC(=O)C3CC3)ncc2cc1c4ccccc4Cl	7.96	CHEMBL3705971
CHEMBL3689682	Clc1cccc(Cl)c1c2ccc3cc(NC(=O)C4CC4)ncc3n2	7.82	CHEMBL3705971
CHEMBL3689683	OCc1cccc(Nc2cc3ccc(nc3cn2)c4ccccc4Cl)c1	6.67	CHEMBL3705971
CHEMBL3689684	Clc1ccccc1c2ccc3cc(NC(=O)C4CC4)ncc3n2	8.52	CHEMBL3705971
CHEMBL3689685	Cc1cc2cc(NC(=O)C3CC3)ncc2nc1c4cc(F)ccc4Cl	7.77	CHEMBL3705971
CHEMBL3689686	Cc1ccc(F)cc1c2cc(C)c3cc(NC(=O)C4CC4)ncc3n2	7.72	CHEMBL3705971
CHEMBL3689687	Cc1ccc(F)cc1c2cc(O)c3cc(NC(=O)C4CC4)ncc3n2	8.1	CHEMBL3705971
CHEMBL3689688	OC1(CCCCC1)c2ccc3cc(NC(=O)C4CC4)ncc3n2	7.89	CHEMBL3705971
CHEMBL3689689	Oc1cc(nc2cnc(NC(=O)C3CC3)cc12)c4ccccc4Cl	8.22	CHEMBL3705971
CHEMBL3689690	OC1(CCCC1)c2ccc3cc(NC(=O)C4CC4)ncc3n2	8.16	CHEMBL3705971
CHEMBL3689691	Cc1nc(Cl)ncc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.1	CHEMBL3705971
CHEMBL3689692	Cc1ccncc1c2ccc3cc(NC(=O)C4CCO4)ncc3c2	8.92	CHEMBL3705971
CHEMBL3689693	Brc1ccc2cc(NC(=O)C3CC3)ncc2c1	7.6	CHEMBL3705971
CHEMBL3689694	Fc1cc(F)c(c(Cl)c1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.63	CHEMBL3705971
CHEMBL3689695	Fc1ccc(F)c(c1Cl)c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.79	CHEMBL3705971
CHEMBL3689696	Cc1cccc(F)c1c2ccc3cc(NC(=O)C4CC4)ncc3c2	10.15	CHEMBL3705971
CHEMBL3689697	Cc1cccc(Cl)c1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.8	CHEMBL3705971
CHEMBL3689698	Fc1ccc(F)c(c1)c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.46	CHEMBL3705971
CHEMBL3689699	Fc1cccc(F)c1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.76	CHEMBL3705971
CHEMBL3689700	Cc1ccc(F)cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.94	CHEMBL3705971
CHEMBL3689701	Cc1ccc(Cl)cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.17	CHEMBL3705971
CHEMBL3689702	Clc1cnccc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	8.86	CHEMBL3705971
CHEMBL3689703	O=C(Nc1cc2ccc(cc2cn1)c3ccncc3)C4CC4	8.25	CHEMBL3705971
CHEMBL3689704	O=C(Nc1cc2ccc(cc2cn1)c3cccnc3)C4CC4	9.15	CHEMBL3705971
CHEMBL3689705	FC(F)(F)c1cccc(Cl)c1c2ccc3cc(NC(=O)C4CC4)ncc3c2	7.71	CHEMBL3705971
CHEMBL3689706	O=C(Nc1cc2ccc(cc2cn1)c3ccccc3C#N)C4CC4	9.76	CHEMBL3705971
CHEMBL3689707	Clc1ccccc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.51	CHEMBL3705971
CHEMBL3689708	Fc1ccccc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.26	CHEMBL3705971
CHEMBL3689709	CN1CCN(CC1)c2nccc(Nc3cc4ccc(cc4cn3)c5c(Cl)cccc5Cl)n2	8.62	CHEMBL3705971
CHEMBL3689710	Clc1cccc(Cl)c1c2ccc3cc(Nc4ccnc(n4)N5CCOCC5)ncc3c2	8.99	CHEMBL3705971
CHEMBL3689711	CCc1cc(Nc2cc3ccc(cc3cn2)c4c(Cl)cccc4Cl)nc(n1)N5CCOCC5	8.3	CHEMBL3705971
CHEMBL3689712	CCCS(=O)(=O)Nc1ccc(F)c(c1F)c2ccc3cc(NC(=O)C)ncc3c2	7.66	CHEMBL3705971
CHEMBL3689713	Cc1c(Cl)c(ncc1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2)[C@@H](O)C(F)(F)F	10.08	CHEMBL3705971
CHEMBL3689714	Cc1c(Cl)c(ncc1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2)[C@H](O)C(F)(F)F	8.7	CHEMBL3705971
CHEMBL3689715	Cc1ccncc1c2cc3cnc(NC(=O)C4CC4F)cc3cn2	9.2	CHEMBL3705971
CHEMBL3689716	CC1CC(C)N1c2ccc3cc(NC(=O)C4CC4F)ncc3c2	7.38	CHEMBL3705971
CHEMBL3689717	Cc1c(F)cncc1c2cc3cnc(NC(=O)C4CC4F)cc3c[n+]2[O-]	8.98	CHEMBL3705971
CHEMBL3689718	Cc1c(F)cncc1c2cc3cnc(NC(=O)[C@@H]4C[C@@H]4F)cc3cn2	9.78	CHEMBL3705971
CHEMBL3689719	O=C(Nc1cc2ccc(cc2cn1)c3cccc4[nH]nnc34)C5CC5	10.14	CHEMBL3705971
CHEMBL3689720	Fc1cc(c2ccc3cc(NC(=O)C4CC4)ncc3c2)c5cn[nH]c5c1	9.8	CHEMBL3705971
CHEMBL3689721	Cc1c(F)c(ncc1c2ccc3cc(NC(=O)[C@@H]4C[C@@H]4F)ncc3c2)C(C)(C)O	9.57	CHEMBL3705971
CHEMBL3689722	Cc1c(F)cncc1c2ccc3cc(NC(=O)[C@@H]4C[C@@H]4F)ncc3c2	10.73	CHEMBL3705971
CHEMBL3689723	Cc1ccc[n+]([O-])c1c2ccc3cc(NC(=O)C4CC4)ncc3c2	10.05	CHEMBL3705971
CHEMBL3689724	C[S+]([O-])c1cc(C)c(cn1)c2ccc3cc(NC(=O)C4CC4F)ncc3c2	7.6	CHEMBL3705971
CHEMBL3689725	Cc1cc(ncc1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2)[C@@H](N)C(F)(F)F	8	CHEMBL3705971
CHEMBL3689726	Cc1cc(ncc1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2)[C@H](N)C(F)(F)F	8.76	CHEMBL3705971
CHEMBL3689727	CCO[C@@H]1CC1C(=O)Nc2cc3ccc(cc3cn2)c4cnccc4C	9.35	CHEMBL3705971
CHEMBL3689728	CCO[C@H]1CC1C(=O)Nc2cc3ccc(cc3cn2)c4cnccc4C	9.35	CHEMBL3705971
CHEMBL3689729	C[C@@H](O)c1nccc(C)c1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2	9.1	CHEMBL3705971
CHEMBL3689730	Cc1ccnc([C@@H](O)C(F)(F)F)c1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2	9.58	CHEMBL3705971
CHEMBL3689731	Cc1ccnc([C@H](O)C(F)(F)F)c1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2	9.58	CHEMBL3705971
CHEMBL3689732	C[C@H](O)c1nccc(C)c1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2	9.1	CHEMBL3705971
CHEMBL3689733	CC(C)C(=O)Nc1cc2ccc(cc2cn1)c3cnc(cc3C)[C@H](O)C(F)(F)F	8.46	CHEMBL3705971
CHEMBL3689734	CC(C)C(=O)Nc1cc2ccc(cc2cn1)c3cnc(cc3C)[C@@H](O)C(F)(F)F	7.38	CHEMBL3705971
CHEMBL3689735	Cc1cc(ncc1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2)C(O)C(F)F	7.48	CHEMBL3705971
CHEMBL3689736	C[C@@H]1CCC(=O)N1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2	10.1	CHEMBL3705971
CHEMBL3689737	C[C@H]1CCC(=O)N1c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2	8.47	CHEMBL3705971
CHEMBL3689738	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5CC(F)(F)C5	9.15	CHEMBL3705971
CHEMBL3689739	Cc1cc(ncc1c2ccc3cc(NC(=O)[C@@H]4C[C@@H]4F)ncc3c2)C(C)(C)O	8.68	CHEMBL3705971
CHEMBL3689740	Cc1cc(ncc1c2cc3cnc(NC(=O)[C@@H]4C[C@@H]4F)cc3cn2)C(C)(C)O	9.66	CHEMBL3705971
CHEMBL3689741	Cc1cc(ncc1c2cc3cnc(NC(=O)C4C[C@@H]4F)cc3cn2)[C@H](O)C(F)(F)F	8.59	CHEMBL3705971
CHEMBL3689742	Cc1cc(ncc1c2cc3cnc(NC(=O)C4C[C@@H]4F)cc3cn2)[C@@H](O)C(F)(F)F	8.77	CHEMBL3705971
CHEMBL3689743	Cc1cc[n+]([O-])cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2	9.78	CHEMBL3705971
CHEMBL3689744	Cc1ccncc1c2cc3c[n+]([O-])c(NC(=O)[C@@H]4C[C@@H]4F)cc3cn2	7.38	CHEMBL3705971
CHEMBL3689745	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5(CO)CCC5	9.23	CHEMBL3705971
CHEMBL3689746	Cc1ccnc(CO)c1c2ccc3cc(NC(=O)[C@@H]4C[C@@H]4F)ncc3c2	9.71	CHEMBL3705971
CHEMBL3689747	F[C@H]1C[C@H]1C(=O)Nc2cc3cnc(cc3cn2)c4ccccc4OC(F)(F)F	7.66	CHEMBL3705971
CHEMBL3689748	Cc1ccc2[nH]ncc2c1c3ccc4cc(NC(=O)[C@@H]5C[C@@H]5F)ncc4c3	8.3	CHEMBL3705971
CHEMBL3689749	Cc1ccc(cc1c2ccc3cc(NC(=O)C4CC4)ncc3c2)C(=O)NC5CCC5	9.38	CHEMBL3705971
CHEMBL3689750	Cc1ccc(cc1c2ccc3cc(N)ncc3c2)C(=O)NC4(C)CCC4	8.11	CHEMBL3705971
CHEMBL3689751	Cc1ccc(cc1c2ccc3cc(N)ncc3c2)C(=O)NC4(C)COC4	7.38	CHEMBL3705971
CHEMBL3689752	Cc1ncc(cc1c2ccc3cc(N)ncc3c2)C(=O)NC4CCC4	7.62	CHEMBL3705971
CHEMBL3689753	Cc1ncc(cc1c2ccc3cc(N)ncc3c2)C(=O)NC4(C)CCC4	7.38	CHEMBL3705971
CHEMBL3689754	Cc1ccc(C(=O)NC2(C)COC2)c(F)c1c3ccc4cc(N)ncc4c3	7.38	CHEMBL3705971
CHEMBL3689755	Cc1ccc(cc1c2ccc3c(Cl)c(N)ncc3c2)C(=O)NC4(C)CCC4	7.48	CHEMBL3705971
CHEMBL371206	Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1	6.7	CHEMBL1963785
CHEMBL373798	Nc1n[nH]c2cccc(c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12	6.5	CHEMBL1963785
CHEMBL376993	COc1cc(SC)ccc1C(=O)Nc2nnc(CCc3ccccc3)s2	5.7	CHEMBL859157
CHEMBL378175	Ic1ccc(cc1)N2NC(=O)\C(=C\c3ccc(cc3)N4CCOCC4)\C2=O	4.7	CHEMBL859157
CHEMBL379308	Brc1cc2OCOc2cc1\C=C/3\C(=O)NN(C3=O)c4ccc(I)cc4	5.6	CHEMBL859157
CHEMBL379975	Oc1ccc2[nH]c3cc(c4ccccc4Cl)c5C(=O)NC(=O)c5c3c2c1	6.8	CHEMBL1963785
CHEMBL386051	CSc1cccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)c1	9.7	CHEMBL1227835
CHEMBL391724	CSc1nc(NCc2ccccc2F)c3cnn(CC(Cl)c4ccccc4)c3n1	7.1	CHEMBL1056610
CHEMBL392301	CCSc1nc(NCCc2ccccc2)c3cnn(CC(Cl)c4ccccc4)c3n1	6.89	CHEMBL1056610
CHEMBL394619	Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4ccnc(N)c34)c1	6.4	CHEMBL1963785
CHEMBL396523	OC(=O)c1ccccc1Nc2ccnc(Nc3ccc4[nH]ncc4c3)n2	6.3	CHEMBL1963785
CHEMBL398279	Cc1cc(cc2nnc(Nc3ccc(cc3)S(=O)(=O)NCCN4CCCC4)nc12)c5cc(O)ccc5Br	9	CHEMBL923928
CHEMBL398845	CCN(CC)CCN1CCC(CC1)S(=O)(=O)c2ccc(Nc3nnc4cc(cc(C)c4n3)c5cc(O)ccc5Cl)cc2	8.46	CHEMBL923928
CHEMBL399246	CN1CCN(CC1)C(=O)c2ccc(Nc3nnc4cc(cc(C)c4n3)c5cc(O)ccc5Cl)cc2	9.3	CHEMBL923928
